b0_energy,b0_entropy,b0_mean,b0_std,b1_energy,b1_entropy,b1_mean,b1_std,b2_energy,b2_entropy,b2_mean,b2_std
255.15366421487204,4.754844514129667,9.71445146547012e-17,1.9966912639057084,0.5278096477917436,3.4167974746445813,9.840036055860663e-06,0.09081313588859094,0.3185261373361936,2.8277466716915756,0.0012241410305943875,0.049869699484518935
255.08846943001333,4.725398801299874,-2.7755575615628914e-17,1.9964361584693757,0.5857033726797853,3.359312068002024,-0.0004234903932697864,0.09566313738325989,0.3258271973069756,2.8311459113915216,0.001357257828420123,0.05043493660299316
255.1246593583434,4.729851683133132,-1.3877787807814457e-17,1.9965777727086205,0.5535104494690566,3.4129212242248412,-0.0004875673357654206,0.0929965754802138,0.3218301921874671,2.829816735771864,0.0013076390322755084,0.05012572649474376
255.1489876835989,4.7438270820185195,8.326672684688674e-17,1.9966729658499993,0.533892757404097,3.4772401132620816,-0.00022610000609037855,0.09133467694816828,0.31711955899703387,2.816314225131438,0.0012238154640414971,0.049759409465691004
255.12124030657455,4.730990205246561,-4.163336342344337e-17,1.9965643941005828,0.5559053544155139,3.427855853160876,-0.0005421940893570831,0.09319724882372801,0.3228543390099782,2.8312631831091837,0.0013445727314738754,0.05020449828138144
255.12568160733656,3.890486848304468,6.245004513516506e-17,1.9965817727092054,0.44834750166019643,3.451533344775058,-0.0023582719610037526,0.08366521539324759,0.4259708910031863,2.4552082081184965,0.002123628268585976,0.05764883163550893
255.0917258514604,3.857127357276781,2.7755575615628914e-17,1.9964489015321851,0.4808529914532981,3.533071867988558,-0.0030523319096733468,0.08662569631103101,0.42742115708633366,2.4591304831621428,0.002337094317178213,0.057738771894538896
255.0633637147242,3.776186344604505,-6.938893903907228e-18,1.9963379117881235,0.4865288141981172,3.4878814833527945,-0.0029751592763699124,0.08713874654323306,0.45010747107777893,2.4448151466697956,0.0024753832673807003,0.059248097821573316
255.07198366935492,3.7868875887327897,1.1102230246251565e-16,1.9963716449683588,0.47834793454623226,3.465420865192354,-0.0025946805891767523,0.08641443230112103,0.44966839609892784,2.4400580622438612,0.0023564809786380766,0.05922399295826136
255.04499784566758,3.7601456085219027,0.0,1.9962660372151193,0.493938064727066,3.466544476586118,-0.003021045731540455,0.08779894956118978,0.46106408960545553,2.429913179628803,0.00251016552599763,0.05996467517692991
