b0_energy,b0_entropy,b0_mean,b0_std,b1_energy,b1_entropy,b1_mean,b1_std,b2_energy,b2_entropy,b2_mean,b2_std
255.153664214872,4.754844514129667,9.020562075079397e-17,1.9966912639057084,0.5278096477917437,3.4167974746445795,9.840036055854592e-06,0.09081313588859095,0.3185261373361936,2.8277466716915756,0.0012241410305943905,0.049869699484518935
255.08846943001333,4.725398801299873,-2.7755575615628914e-17,1.9964361584693757,0.5857033726797848,3.3593120680020228,-0.0004234903932697834,0.09566313738325984,0.32582719730697574,2.8311459113915216,0.0013572578284201248,0.050434936602993176
255.1246593583434,4.729851683133132,0.0,1.9965777727086205,0.5535104494690566,3.4129212242248417,-0.0004875673357654319,0.0929965754802138,0.3218301921874672,2.829816735771864,0.0013076390322755071,0.05012572649474376
255.14898768359893,4.7438270820185195,4.163336342344337e-17,1.9966729658499995,0.5338927574040973,3.4772401132620807,-0.0002261000060903534,0.09133467694816828,0.31711955899703426,2.8163142251314395,0.0012238154640414902,0.04975940946569104
255.12124030657455,4.730990205246561,-4.163336342344337e-17,1.9965643941005828,0.5559053544155141,3.4278558531608754,-0.0005421940893570701,0.09319724882372803,0.3228543390099783,2.8312631831091837,0.001344572731473871,0.050204498281381446
255.12568160733656,3.890486848304468,6.245004513516506e-17,1.9965817727092054,0.4483475016601966,3.451533344775058,-0.0023582719610037465,0.0836652153932476,0.4259708910031864,2.455208208118497,0.0021236282685859714,0.057648831635508935
255.0917258514604,3.857127357276781,4.163336342344337e-17,1.9964489015321851,0.4808529914532982,3.533071867988558,-0.0030523319096733494,0.08662569631103102,0.42742115708633366,2.4591304831621423,0.0023370943171782117,0.057738771894538896
255.0633637147242,3.776186344604505,1.3877787807814457e-17,1.9963379117881235,0.4865288141981174,3.4878814833527945,-0.002975159276369922,0.08713874654323307,0.4501074710777788,2.4448151466697947,0.0024753832673806916,0.05924809782157331
255.07198366935492,3.7868875887327897,1.1102230246251565e-16,1.9963716449683588,0.47834793454623215,3.465420865192354,-0.0025946805891767567,0.086414432301121,0.4496683960989273,2.4400580622438603,0.0023564809786380827,0.05922399295826133
255.04499784566755,3.760145608521903,1.3877787807814457e-17,1.996266037215119,0.4939380647270662,3.466544476586118,-0.003021045731540457,0.0877989495611898,0.4610640896054556,2.4299131796288034,0.0025101655259976334,0.05996467517692992
254.88260716702263,4.7758500065873095,-8.326672684688674e-17,1.995630410918998,0.7642087260876674,3.4087291416857353,-0.0002681075305968569,0.10927346184445627,0.35318410688974056,2.93972173296833,0.001607073436504346,0.052503982230358306
254.96538522486094,4.856332244044178,-1.3183898417423734e-16,1.9959544444045942,0.7097675556603965,3.455249093190978,-0.0004478885376117841,0.1053086770074127,0.32484721947863293,2.956316055094307,0.0012927077978863956,0.05036067720678609
254.9388444298605,4.847072038029924,-6.938893903907228e-17,1.9958505565839768,0.7308388854647702,3.4492830924882094,-0.0006333970992453649,0.10685951709371375,0.33031668467481123,2.9553158110568054,0.0013100823275811876,0.05078270161498817
255.01268339176283,4.876752860163296,-4.163336342344337e-17,1.996139568766747,0.66925435985775,3.4669584399398707,-0.00011709546581377232,0.10225989273135988,0.3180622483793619,2.9463771148269684,0.0011339074227830126,0.04983548504249078
254.93094301071807,4.850517548252966,9.020562075079397e-17,1.995819627256549,0.7399710561287616,3.4645536185921353,-0.0006852612554916269,0.1075247793256216,0.329085933153172,2.9628227231457704,0.0013251411383203844,0.050687551269741636
255.10829728946118,4.34487383321142,-5.551115123125783e-17,1.9965137477983543,0.5086941331263309,3.5151281366928546,-0.0014287031779947335,0.08914204752712442,0.3830085774125265,2.6149468021756976,0.001802502534373601,0.054671797991733724
255.03663853501408,4.2482111340116315,1.1796119636642288e-16,1.9962333223121977,0.5501817892338472,3.5561920533844376,-0.002011090149687795,0.09269598682353346,0.41317967575206505,2.59604553164271,0.0021666539502411307,0.05677386570837776
255.06074079161198,4.28049452470368,1.457167719820518e-16,1.9963276471734137,0.5374056104929805,3.5962735730549706,-0.0016019887942014155,0.0916209380865317,0.40185359789505937,2.618182259064612,0.001977003896956429,0.05599618459454689
255.04014556653124,4.268453411736985,-7.632783294297951e-17,1.9962470474560634,0.5529756322953852,3.5607481950357864,-0.0019338115122137876,0.09293279629738159,0.4068788011733332,2.6104047002603874,0.0021315308600748555,0.05634001429143601
255.1715552715094,4.659393920714956,4.85722573273506e-17,1.9967612654289282,0.5133947044063398,3.529197904713384,-0.000911376692175352,0.08955982162149509,0.31505002408425503,2.7800546012127185,0.0016416830773296805,0.049584606379720834
255.20263797247287,4.72551681299549,-1.1102230246251565e-16,1.9968828754636283,0.4999653763615011,3.4972448420894136,-0.0008748386987800149,0.08838095758080228,0.2973966511656686,2.7936841254348863,0.0013427052020518167,0.04818307254599036
